keyword,language,topic,topicColor,keywordColor,limitPages,ratioNew
'Vilnius',en,Lithuania,#A9D337,#A9D337,2,0.00035848294320232096
'Doha',en,Qatar,#A85968,#A85968,2,0.00035949536916040216
'Qatar',en,Qatar,#A85968,#A85968,2,0.00035949536916040216
'Namibia',en,Namibia,#CBB233,#CBB233,2,0.00040845418471523593
'Windhoek',en,Namibia,#CBB233,#CBB233,2,0.00040845418471523593
'Gambia',en,Gambia,#BBFD80,#BBFD80,2,0.00043857687068385535
'Banjul',en,Gambia,#BBFD80,#BBFD80,2,0.00043857687068385535
'Botswana',en,Botswana,#CCDEEF,#CCDEEF,2,0.0004436309239146348
'Gaborone',en,Botswana,#CCDEEF,#CCDEEF,2,0.0004436309239146348
'Gabon',en,Gabon,#9DFDE0,#9DFDE0,2,0.0004718594802467825
'Libreville',en,Gabon,#9DFDE0,#9DFDE0,2,0.0004718594802467825
'Maseru',en,Lesotho,#05DF42,#05DF42,2,0.00047435359835152637
'Lesotho',en,Lesotho,#05DF42,#05DF42,2,0.00047435359835152637
'North Macedonia',en,North Macedonia,#BD5255,#BD5255,2,0.0004800864923824676
'Skopje',en,North Macedonia,#BD5255,#BD5255,2,0.0004800864923824676
'Slovenia',en,Slovenia,#533EC7,#533EC7,2,0.00048370588360488584
'Ljubljana',en,Slovenia,#533EC7,#533EC7,2,0.00048370588360488584
'Riga',en,Latvia,#BD36F9,#BD36F9,2,0.0005190647284097622
'Latvia',en,Latvia,#BD36F9,#BD36F9,2,0.0005190647284097622
'Bissau',en,Guinea-Bissau,#223F15,#223F15,2,0.0005335299569067854
'Guinea-Bissau',en,Guinea-Bissau,#223F15,#223F15,2,0.0005335299569067854
'Kosovo',en,Kosovo,#42A92C,#42A92C,2,0.0005419173034194982
'Pristina',en,Kosovo,#42A92C,#42A92C,2,0.0005419173034194982
'Manama',en,Bahrain,#44B8C4,#44B8C4,2,0.0006371703519537873
'Bahrain',en,Bahrain,#44B8C4,#44B8C4,2,0.0006371703519537873
'Port of Spain',en,Trinidad and Tobago,#667B00,#667B00,2,0.0007194979631012664
'Trinidad and Tobago',en,Trinidad and Tobago,#667B00,#667B00,2,0.0007194979631012664
'Estonia',en,Estonia,#6F3F48,#6F3F48,2,0.0007570687509274092
'Tallinn',en,Estonia,#6F3F48,#6F3F48,2,0.0007570687509274092
'Equatorial Guinea',en,Equatorial Guinea,#A22FD5,#A22FD5,2,0.0007639571145034202
'Malabo',en,Equatorial Guinea,#A22FD5,#A22FD5,2,0.0007639571145034202
'Dili',en,Timor Leste,#148E22,#148E22,2,0.0007886609483490172
'Timor Leste',en,Timor Leste,#148E22,#148E22,2,0.0007886609483490172
'Port Louis',en,Mauritius,#778548,#778548,2,0.0007903245309621489
'Mauritius',en,Mauritius,#778548,#778548,2,0.0007903245309621489
'Nicosia',en,Cyprus,#BA6C2C,#BA6C2C,2,0.0008408554863718347
'Cyprus',en,Cyprus,#BA6C2C,#BA6C2C,2,0.0008408554863718347
'Mbabane',en,Eswatini,#BEF7D6,#BEF7D6,2,0.00088013370991321
'Eswatini',en,Eswatini,#BEF7D6,#BEF7D6,2,0.00088013370991321
'Djibouti',en,Djibouti,#C22BBC,#C22BBC,2,0.0010428398615108664
'Djibouti',en,Djibouti,#C22BBC,#C22BBC,2,0.0010428398615108664
'Fiji',en,Fiji,#E2C342,#E2C342,2,0.0011318836921593285
'Suva',en,Fiji,#E2C342,#E2C342,2,0.0011318836921593285
'Comoros',en,Comoros,#8ABC49,#8ABC49,2,0.0012014580895374626
'Moroni',en,Comoros,#8ABC49,#8ABC49,2,0.0012014580895374626
'Georgetown',en,Guyana,#DB3F04,#DB3F04,2,0.0012836904560181977
'Guyana',en,Guyana,#DB3F04,#DB3F04,2,0.0012836904560181977
'Reunion',en,Reunion,#413B32,#413B32,2,0.0012870874241261963
'Saint-Denis',en,Reunion,#413B32,#413B32,2,0.0012870874241261963
'Thimphu',en,Bhutan,#36279B,#36279B,2,0.001325567276515985
'Bhutan',en,Bhutan,#36279B,#36279B,2,0.001325567276515985
'Solomon Islands',en,Solomon Islands,#772DAC,#772DAC,2,0.0015317266541882
'Honiara',en,Solomon Islands,#772DAC,#772DAC,2,0.0015317266541882
'Macao',en,Macao,#78FBDB,#78FBDB,2,0.0015831903184745644
'Macao',en,Macao,#78FBDB,#78FBDB,2,0.0015831903184745644
'Podgorica',en,Montenegro,#905E04,#905E04,2,0.0016068257959813287
'Montenegro',en,Montenegro,#905E04,#905E04,2,0.0016068257959813287
'Luxembourg',en,Luxembourg,#DFD0C8,#DFD0C8,2,0.0016454729747518626
'Luxembourg',en,Luxembourg,#DFD0C8,#DFD0C8,2,0.0016454729747518626
'Suriname',en,Suriname,#8DC602,#8DC602,2,0.0017361382382710842
'Paramaribo',en,Suriname,#8DC602,#8DC602,2,0.0017361382382710842
'Cabo Verde',en,Cabo Verde,#0149C4,#0149C4,2,0.00183902296387975
'Praia',en,Cabo Verde,#0149C4,#0149C4,2,0.00183902296387975
'Male',en,Maldives,#5D8AC6,#5D8AC6,2,0.001939126927492166
'Maldives',en,Maldives,#5D8AC6,#5D8AC6,2,0.001939126927492166
'Malta',en,Malta,#791A28,#791A28,2,0.002068124004715323
'Valletta',en,Malta,#791A28,#791A28,2,0.002068124004715323
'Guadeloupe',en,Guadeloupe,#0BE195,#0BE195,2,0.002257336343115124
'Basse-Terre',en,Guadeloupe,#0BE195,#0BE195,2,0.002257336343115124
'Martinique',en,Martinique,#B9509C,#B9509C,2,0.00231000231000231
'Fort-de-France',en,Martinique,#B9509C,#B9509C,2,0.00231000231000231
'Brunei',en,Brunei,#880DA7,#880DA7,2,0.002331208825024128
'Bandar Seri Begawan',en,Brunei,#880DA7,#880DA7,2,0.002331208825024128
'Bahamas',en,Bahamas,#0A2BDE,#0A2BDE,2,0.002593092002904263
'Nassau',en,Bahamas,#0A2BDE,#0A2BDE,2,0.002593092002904263
'Belmopan',en,Belize,#4E854E,#4E854E,2,0.0026104821299445793
'Belize',en,Belize,#4E854E,#4E854E,2,0.0026104821299445793
'Iceland',en,Iceland,#430A34,#430A34,2,0.002828262259102762
'Reykjavik',en,Iceland,#430A34,#430A34,2,0.002828262259102762
'Netherlands Antilles',en,Netherlands Antilles,#AC173E,#AC173E,2,0.0033333333333333335
'Willemstad',en,Netherlands Antilles,#AC173E,#AC173E,2,0.0033333333333333335
'Vanuatu',en,Vanuatu,#2D967E,#2D967E,2,0.0034167008336750035
'Port Vila',en,Vanuatu,#2D967E,#2D967E,2,0.0034167008336750035
'Bridgetown',en,Barbados,#5FAF23,#5FAF23,2,0.003488684451980003
'Barbados',en,Barbados,#5FAF23,#5FAF23,2,0.003488684451980003
'Noumea',en,New Caledonia,#F5926D,#F5926D,2,0.0035203830176723226
'New Caledonia',en,New Caledonia,#F5926D,#F5926D,2,0.0035203830176723226
'Mayotte',en,Mayotte,#516098,#516098,2,0.0035781887923970646
'Mamoudzou',en,Mayotte,#516098,#516098,2,0.0035781887923970646
'Papeete',en,French Polynesia,#188ECE,#188ECE,2,0.0036012806153868314
'French Polynesia',en,French Polynesia,#188ECE,#188ECE,2,0.0036012806153868314
'El-Aaiun',en,Western Sahara,#341C7E,#341C7E,2,0.0036628963253824065
'Western Sahara',en,Western Sahara,#341C7E,#341C7E,2,0.0036628963253824065
'Sao Tome',en,Sao Tome and Principe,#65F7FC,#65F7FC,2,0.005058168942842691
'Sao Tome and Principe',en,Sao Tome and Principe,#65F7FC,#65F7FC,2,0.005058168942842691
'Apia',en,Samoa,#0485A4,#0485A4,2,0.005098659052669148
'Samoa',en,Samoa,#0485A4,#0485A4,2,0.005098659052669148
'Cayenne',en,French Guiana,#D6862E,#D6862E,2,0.005114932534039876
'French Guiana',en,French Guiana,#D6862E,#D6862E,2,0.005114932534039876
'Saint Lucia',en,Saint Lucia,#85A164,#85A164,2,0.005497858584081501
'Castries',en,Saint Lucia,#85A164,#85A164,2,0.005497858584081501
'Guam',en,Guam,#D44B7E,#D44B7E,2,0.00603252738767434
'Hagatna',en,Guam,#D44B7E,#D44B7E,2,0.00603252738767434
'Curacao',en,Curacao,#F0A8F8,#F0A8F8,2,0.0062559040094088796
'Willemstad',en,Curacao,#F0A8F8,#F0A8F8,2,0.0062559040094088796
'Kiribati',en,Kiribati,#1819D5,#1819D5,2,0.008632075064524762
'Tarawa',en,Kiribati,#1819D5,#1819D5,2,0.008632075064524762
'Micronesia',en,Micronesia,#4C8C64,#4C8C64,2,0.00887784090909091
'Palikir',en,Micronesia,#4C8C64,#4C8C64,2,0.00887784090909091
'Grenada',en,Grenada,#403BF0,#403BF0,2,0.008972311446874943
'St. George's',en,Grenada,#403BF0,#403BF0,2,0.008972311446874943
'Kingstown',en,Saint Vincent and the Grenadines,#42C8D3,#42C8D3,2,0.009073504459627442
'Saint Vincent and the Grenadines',en,Saint Vincent and the Grenadines,#42C8D3,#42C8D3,2,0.009073504459627442
'U.S. Virgin Islands',en,U.S. Virgin Islands,#E46F1B,#E46F1B,2,0.009347803733512811
'Charlotte Amalie',en,U.S. Virgin Islands,#E46F1B,#E46F1B,2,0.009347803733512811
'Aruba',en,Aruba,#DB32CB,#DB32CB,2,0.009447777410364212
'Oranjestad',en,Aruba,#DB32CB,#DB32CB,2,0.009447777410364212
'Nuku'alofa',en,Tonga,#8188A1,#8188A1,2,0.009690204172601916
'Tonga',en,Tonga,#8188A1,#8188A1,2,0.009690204172601916
'Victoria',en,Seychelles,#5A8648,#5A8648,2,0.010334635497406007
'Seychelles',en,Seychelles,#5A8648,#5A8648,2,0.010334635497406007
'St. John's',en,Antigua and Barbuda,#0FFEE4,#0FFEE4,2,0.010385725858380242
'Antigua and Barbuda',en,Antigua and Barbuda,#0FFEE4,#0FFEE4,2,0.010385725858380242
'Jersey',en,Jersey,#595263,#595263,2,0.011011760560278378
'Saint Helier',en,Jersey,#595263,#595263,2,0.011011760560278378
'Douglas',en,Isle of Man,#8D6826,#8D6826,2,0.011893859200494785
'Isle of Man',en,Isle of Man,#8D6826,#8D6826,2,0.011893859200494785
'Andorra',en,Andorra,#3C075F,#3C075F,2,0.012986001090824092
'Andorra la Vella',en,Andorra,#3C075F,#3C075F,2,0.012986001090824092
'Roseau',en,Dominica,#7CEBBB,#7CEBBB,2,0.013961605584642234
'Dominica',en,Dominica,#7CEBBB,#7CEBBB,2,0.013961605584642234
'St Peter Port',en,Guernsey,#B00E46,#B00E46,2,0.015330839516771938
'Guernsey',en,Guernsey,#B00E46,#B00E46,2,0.015330839516771938
'George Town',en,Cayman Islands,#79111F,#79111F,2,0.015582634711877085
'Cayman Islands',en,Cayman Islands,#79111F,#79111F,2,0.015582634711877085
